player_name,team_name,pass_danger_prob,dist,angle,forward
Lionel Andrés Messi Cuccittini,Barcelona,0.01790712280587797,7.220110802473879,-126.55247275209159,0
Charles Días Barbosa de Oliveira,Eibar,0.014918573684262247,17.758941409892653,152.136274503576,0
Ross Barkley,Everton,0.02965627424579679,18.330848316430973,-170.8973775117081,0
Jordi Alba Ramos,Barcelona,0.011189522259760783,10.139033484509266,157.98871680208066,0
Fabián Ruiz Peña,Real Betis,0.06383131037704905,14.866068747318506,-137.72631099390625,0
Jonathan Grant Evans,West Bromwich Albion,0.0733949314137088,48.94609279605472,24.889601163310356,1
Marc-André ter Stegen,Barcelona,0.006180878623550326,37.18776680576558,-35.69887211992634,1
Damien Delaney,Crystal Palace,0.08776996106949621,19.702284131541703,158.2525921748616,0
Jonathan Calleri,Las Palmas,0.036246155095438756,12.14907403878996,32.905242922987924,1
Marc-André ter Stegen,Barcelona,0.004456331000810786,13.613228860193306,-2.5261169116195616,1
Thomas Vermaelen,Barcelona,0.011275318746641911,27.572631357924475,-175.84035770628736,0
Ousmane Dembélé,Barcelona,0.12371794760061995,18.532673849177836,-109.2170951769787,0
Lionel Andrés Messi Cuccittini,Barcelona,0.07065324421642562,21.912553479683734,21.412969474871772,1
Antonio Manuel Luna Rodríguez,Levante UD,0.022472654423831503,20.109947787102776,-12.930551466942768,1
Danny Rose,Tottenham Hotspur,0.004246949063713682,36.06272313622475,145.16416963584513,0
Rudy Gestede,Aston Villa,0.012655976762255071,37.100539079641415,89.69113086524811,1
Matías Nahuel Leiva Esquivel,Real Betis,0.03638027318148378,6.324555320336759,-108.43494882292202,0
Gabriel Iván Mercado,Sevilla,0.024246423938299344,18.2258058806737,-38.316135891965864,1
Andrés Iniesta Luján,Barcelona,0.0303872987957745,11.860016863394415,126.77327753589182,0
Anthony Martial,Manchester United,0.07069583281163763,18.69037185290865,107.75635034065404,0
Arouna Koné,Everton,0.09353593484059645,26.0357446599862,-120.20891510128882,0
Nélson Cabral Semedo,Barcelona,0.022893194236707746,27.64489102890442,-154.73268949966103,0
Christian Fuchs,Leicester City,0.22107112049983543,50.97224735088693,78.22712593838662,1
Erik Lamela,Tottenham Hotspur,0.08147337033616539,23.908366736354033,-33.224798801211946,1
Andreu Fontàs Prat,Celta Vigo,0.0065373577327854145,14.687409574189726,96.25403274391645,0
Samuel Yves Umtiti,Barcelona,0.022135334323532853,10.400480758118826,0.5509039792185808,1
Martín Montoya Torralbo,Valencia,0.14112198544687138,80.2686738397988,-52.28778801189493,1
Eden Hazard,Chelsea,0.04230162079894771,20.689127579480004,60.46121774044193,1
Míchel Macedo Rocha Machado,Las Palmas,0.005578488212273609,15.04559736268387,-60.53852502903209,1
Esteban Félix Granero Molina,Espanyol,0.0042992053962675105,23.40939982143925,109.98310652189998,0
Sergi Roberto Carnicer,Barcelona,0.03057048376743966,11.40175425099138,-127.87498365109822,0
Charlie Daniels,AFC Bournemouth,0.02033821389364135,54.8613707448146,7.43591058644914,1
Jonathan Leko,West Bromwich Albion,0.06783210327493386,10.61178590059186,177.29937066260473,0
Francesc Fàbregas i Soler,Chelsea,0.10734738134140075,5.854912467321776,97.8533133019782,0
Ivan Rakitić,Barcelona,0.01879925171370522,39.698866482558415,-49.08561677997488,1
Gerard Deulofeu Lázaro,Barcelona,0.02841220327005336,16.55294535724685,-154.9831065219,0
Luka Modrić,Real Madrid,0.00948031669817509,18.867962264113206,-122.0053832080835,0
Jordi Alba Ramos,Barcelona,0.08679228901026499,19.53586445489423,121.81885392834025,0
José Paulo Bezzera Maciel Júnior,Barcelona,0.00622979142211349,9.219544457292887,-77.47119229084849,1
Íñigo Lekue Martínez,Athletic Club,0.07565486428679875,10.63202708800161,106.38954033403479,0
