player_name,team_name,passes,pass_danger
Panagiotis Giorgios Kone,Fiorentina,3,0.07654301138410839
Cyril Théréau,Udinese,1214,0.07626069192716227
Oscar Hiljemark,Palermo,1311,0.07579793536791637
Federico Bernardeschi,Fiorentina,1095,0.0757838079277606
Miralem Pjanić,AS Roma,2395,0.07550393026324294
Juan Ignacio Gómez Taleb,Hellas Verona,652,0.07543323340834918
Andrea Rispoli,Palermo,780,0.07538030903114902
Roberto Inglese,Chievo,307,0.07505701859964804
Marcelo Brozović,Inter Milan,1841,0.07469153875790979
Carlos Mario Carbonero Mancilla,Sampdoria,544,0.07461011515441035
Marco Benassi,Torino,661,0.07446807153598317
Wallace Oliveira dos Santos,Carpi,85,0.07444960248307429
Franco Signorelli,Empoli,15,0.07425561226060433
Mattia Destro,Bologna,413,0.0741355211911413
Borja Valero Iglesias,Fiorentina,2341,0.07402110254247748
José María Callejón Bueno,Napoli,1446,0.0740085619517186
Stipe Perica,Udinese,91,0.07377898566265718
Miroslav Klose,Lazio,317,0.07370662858050299
Oliver Kragl,Frosinone,293,0.07368824451404868
Fabio Quagliarella,Torino,307,0.07368468421133897
Mauricio Ricardo Pinilla Ferreira,Atalanta,351,0.07319757434972761
Manolo Gabbiadini,Napoli,160,0.0728941445645512
Antonio Nocerino,AC Milan,38,0.0726115833168967
Andrea Belotti,Torino,536,0.07256002186237369
Jacopo Sala,Hellas Verona,756,0.07254613582841044
Sergej Milinković-Savić,Lazio,826,0.07250175554416345
Maicon Douglas Sisenando,AS Roma,840,0.07215395826883017
Emil Hallfreðsson,Hellas Verona,668,0.07208907357790784
Alex Sandro Lobo Silva,Juventus,1048,0.07197884366916504
Diego Sebastián Laxalt Suárez,Genoa,1533,0.07194708467793465
Jakub Błaszczykowski,Fiorentina,464,0.07172150900022715
Emil Hallfreðsson,Udinese,270,0.07143043540728392
Stefano Mauri,Lazio,203,0.07139073749619335
Nicolás Ignacio Castillo Mora,Frosinone,74,0.07122444163253908
Edenílson Andrade dos Santos,Udinese,1209,0.07120257311679193
Silvan Widmer,Udinese,905,0.07115774183198974
Paweł Wszołek,Sampdoria,8,0.07099422744103398
Umar Sadiq Mesbah,AS Roma,46,0.07094021019915003
Joel Chukwuma Obi,Torino,184,0.07084029657191318
Urby Emanuelson,Hellas Verona,366,0.07041600898259251
Lorenzo Di Livio,AS Roma,8,0.07034777884673502
Paul Pogba,Juventus,1786,0.07023803541997715
Daniel Ciofani,Frosinone,608,0.0702055369989489
Rômulo Souza Orestes Caldeira,Hellas Verona,162,0.07018888090898465
Levan Mchedlidze,Empoli,86,0.07006556021237073
Leonardo Pavoletti,Genoa,450,0.06978651573460334
Giovanni Pasquale,Udinese,124,0.06961013209721399
Daniele Croce,Empoli,893,0.06923328568521138
Lorenzo Pellegrini,Sassuolo,614,0.06922726106827225
Marcelo Alejandro Estigarribia Balmori,Atalanta,17,0.06912640090538656
Roberto Soriano,Sampdoria,1354,0.06902625444512733
Alberto Paloschi,Chievo,382,0.06888491859892076
Alberto Facundo Costa,Genoa,711,0.0688296881593639
Blerim Džemaili,Genoa,835,0.0688177172213063
Godfred Donsah,Bologna,496,0.06872341569208665
Ali Adnan Kadhim Al Tameemi,Udinese,1002,0.06861894709865547
Fredy Alejandro Guarín Vásquez,Inter Milan,494,0.06848306690377406
Gilberto Moraes Junior,Hellas Verona,124,0.06847638276941449
Alberto Gilardino,Palermo,539,0.06837397622485683
José Rodolfo Pires Ribeiro,Sampdoria,637,0.06817212588016289
Giuseppe Pezzella,Palermo,288,0.06761957554342783
Alexander Farnerud,Torino,69,0.06755355080468975
Daniel Pavlovic,Frosinone,993,0.06750869338579243
Germán Gustavo Denis,Atalanta,334,0.06749832233493794
Davide Biondini,Sassuolo,512,0.06743320222140685
Jasmin Kurtič,Atalanta,1069,0.0668636601811111
Emerson Palmieri dos Santos,AS Roma,101,0.06654998090343821
Marco Crimi,Carpi,348,0.06638212505148268
Alex Nicolao Telles,Inter Milan,1174,0.0663760886860752
Lucas Nahuel Castro,Chievo,1232,0.06617712776401517
Stefano Sturaro,Juventus,502,0.06611176755565087
Diogo José Rosário Gomes Figueiras,Genoa,264,0.06583558978563175
Issa Cissokho,Genoa,421,0.06578992602765535
Marek Hamšík,Napoli,3094,0.06571267446898546
Michel Morganella,Palermo,493,0.06545870686344119
Kamil Wilczek,Carpi,33,0.06532314725274396
Stephan Lichtsteiner,Juventus,1067,0.06499038967876185
Francesco Lodi,Udinese,1378,0.06493568892341808
Gaetano Letizia,Carpi,1587,0.06483189523913634
Pablo Estífer Armero,Udinese,176,0.06481362600682729
Panagiotis Tachtsidis,Genoa,531,0.06474334329591584
Piotr Zieliński,Empoli,1753,0.0647433054678047
Yuto Nagatomo,Inter Milan,1044,0.0645625211040515
Luca Marrone,Hellas Verona,512,0.06435160329665499
Šime Vrsaljko,Sassuolo,2055,0.06432164617947889
Nikola Ninković,Chievo,5,0.06425064255605525
Andrea Bertolacci,AC Milan,987,0.06419353792831592
Lazaros Christodoulopoulos,Sampdoria,164,0.06416875725633307
Tomás Eduardo Rincón Hernández,Genoa,1712,0.06403196292035168
Aleandro Rosi,Frosinone,950,0.06397907287100332
Senad Lulić,Lazio,1546,0.06377528090407258
Cristian Daniel Ansaldi,Genoa,1086,0.06359440513046943
Gilberto Moraes Junior,Fiorentina,151,0.06345840043633988
Alessandro Florenzi,AS Roma,1879,0.06325759204705086
Juraj Kucka,AC Milan,1025,0.06323606737993126
Michele Rocca,Sampdoria,15,0.06320545493182134
Luca Rigoni,Palermo,224,0.06319355587051546
Achraf Lazaar,Palermo,1357,0.0631891070197545
Matteo Fedele,Carpi,226,0.06300115953964136
Ravel Morrison,Lazio,48,0.06286696363530983
Perparim Hetemaj,Chievo,1106,0.06262155623765767
Alessandro Piu,Empoli,61,0.06252958904283965
Marco Antônio De Mattos Filho,Udinese,218,0.062433283420977696
Patrice Evra,Juventus,1324,0.062384198156227096
Robert Acquafresca,Bologna,51,0.06232447070605864
Kevin Strootman,AS Roma,168,0.06230182942135517
Roberto Gagliardini,Atalanta,36,0.06224467843093389
Marcos Alonso Mendoza,Fiorentina,1704,0.06222240841943275
Josef Alexander Martínez Mencia,Torino,154,0.06220285540888834
Cristian Molinaro,Torino,1093,0.0621308613263475
Samuel Souprayen,Hellas Verona,961,0.06210387196191589
Manuel Pasqual,Fiorentina,759,0.06205531650530387
Allan Marques Loureiro,Napoli,1861,0.06183668474049868
Radja Nainggolan,AS Roma,1793,0.0617590022462618
Andrea Poli,AC Milan,277,0.06165437461749303
Alberto Grassi,Atalanta,381,0.061589032698909356
Archimede Morleo,Bologna,208,0.06141144568701112
Davide Calabria,AC Milan,246,0.06095761036886643
Lorenzo De Silvestri,Sampdoria,756,0.06095236057483622
Rade Krunić,Empoli,168,0.06083702770228625
Lorenzo Lollo,Carpi,700,0.06081149464109717
Lucas Digne,AS Roma,2020,0.06071878666894949
Mattia De Sciglio,AC Milan,1172,0.0606787048930055
Luca Rigoni,Genoa,541,0.06064776883676738
