player_name,team_name,passes,pass_danger
Lucas Digne,Barcelona,251,0.051810782433699444
Eneko Bóveda Altube,Athletic Club,45,0.051363239225420486
Carlos Soler Barragán,Valencia,60,0.05112202594015279
Danny Rose,Tottenham Hotspur,149,0.05085434340841777
André Filipe Tavares Gomes,Barcelona,169,0.05070319856181682
Pione Sisto Ifolo Emirmija,Celta Vigo,30,0.05061336773315124
Ivan Rakitić,Barcelona,1257,0.050508949404390706
Nemanja Matić,Chelsea,104,0.050422353696458824
Óscar de Marcos Arana,Athletic Club,51,0.050403407281782525
Jonathan Howson,Norwich City,87,0.050199726826435566
Antonio Manuel Luna Rodríguez,Levante UD,33,0.04973917614282308
Tony Hibbert,Everton,19,0.04951332526306159
Jonathan Viera Ramos,Las Palmas,68,0.049236276162734245
Fabián Ruiz Peña,Real Betis,77,0.049209629857927345
Nélson Cabral Semedo,Barcelona,664,0.0491947477169358
Simone Zaza,Valencia,15,0.049097548767333944
José Luis Sanmartín Mato,Stoke City,28,0.048494964647510165
Jack Colback,Newcastle United,41,0.04838825522796308
Lee Cattermole,Sunderland,97,0.04837015831524491
Gabriel Appelt Pires,Leganés,35,0.048291805064306775
Guilherme dos Santos Torres,RC Deportivo La Coruña,49,0.04808830114529699
Luis Carlos Correia Pinto,RC Deportivo La Coruña,51,0.04790306290131002
Mile Jedinak,Crystal Palace,163,0.047818761502490995
David Juncà Reñé,Eibar,42,0.04725920987140301
Gareth Barry,Everton,64,0.04695227859817677
Mario Gaspar Pérez Martínez,Villarreal,67,0.046783551377447274
Anaitz Arbilla Zabala,Eibar,115,0.04661679138397491
Muhamed Bešić,Everton,50,0.046580081987777106
Michael Carrick,Manchester United,43,0.04649515958146902
Jack Rodwell,Sunderland,51,0.046345967101842
Mikel San José Domínguez,Athletic Club,61,0.04620202296976197
Javier Fuego Martínez,Espanyol,30,0.04552053775231556
Geoffrey Kondogbia,Valencia,80,0.045191713158030916
Manuel Trigueros Muñoz,Villarreal,55,0.044698059943949014
Leonardo Carrilho Baptistão,Espanyol,28,0.04456072969397796
Abdul Rahman Baba,Chelsea,73,0.04442638793068351
Simon Francis,AFC Bournemouth,181,0.044388052500771664
Sergio Enrich Ametller,Eibar,20,0.044362947942527105
Saša Lukić,Levante UD,31,0.04402793925564233
Jonathan Grant Evans,West Bromwich Albion,136,0.04393611279623294
Jack Grealish,Aston Villa,11,0.04356987990172108
Joel Ward,Crystal Palace,152,0.04346235790703633
Eunan O''Kane,AFC Bournemouth,17,0.043341580214957785
Ibrahim Afellay,Stoke City,92,0.043335068256471
Papiss Demba Cissé,Newcastle United,11,0.04331843504568573
Valon Behrami,Watford,52,0.04323205029272115
Leandro Bacuna,Aston Villa,98,0.04310820793031268
Erik Pieters,Stoke City,232,0.04301140651167536
Claudio Ariel Yacob,West Bromwich Albion,141,0.042687191294083514
José Andrés Guardado Hernández,Real Betis,124,0.04255408721121611
Raúl García Carnero,Leganés,46,0.04245090267604192
Nathan Aké,Watford,50,0.042172106191278126
Adam Smith,AFC Bournemouth,105,0.04208333953349591
José Ignacio Fernández Iglesias,Real Madrid,59,0.04206988944038889
Dani Castellano Betancor,Las Palmas,25,0.041896703420854046
Míchel Macedo Rocha Machado,Las Palmas,67,0.04188605993992097
Fernando Francisco Reges,Manchester City,42,0.04149075614458976
Rubén Salvador Pérez Del Mármol,Leganés,44,0.04119694518942064
Daniel García Carrillo,Eibar,120,0.04101999181046752
Harry Arter,AFC Bournemouth,107,0.04076511959699979
Borja Herrera González,Las Palmas,55,0.04075588508707881
Jairo Samperio Bustara,Las Palmas,8,0.040721821263179386
Sergio Busquets i Burgos,Barcelona,1149,0.040582377223898514
Martin Olsson,Norwich City,39,0.04035077918338011
James McCarthy,Everton,80,0.04013335537312616
Rodrigo Hernández Cascante,Villarreal,77,0.04003639875408573
Mario Suárez Mata,Watford,4,0.03981078304955794
Sergi Darder Moll,Espanyol,41,0.03956240520369624
Fabian Delph,Manchester City,22,0.038506067884069954
Daniel Amartey,Leicester City,52,0.03816358797442893
Gabriel Iván Mercado,Sevilla,22,0.03808179876679025
Gnégnéri Yaya Touré,Manchester City,69,0.03800641692157202
Mousa Sidi Yaya Dembélé,Tottenham Hotspur,137,0.03690089766044261
Sam Field,West Bromwich Albion,2,0.03688460792917853
Alin Dorinel Toșca,Real Betis,41,0.036769277273998535
Shaquell Moore,Levante UD,31,0.03672527948300566
Eric Dier,Tottenham Hotspur,129,0.03647684852379153
Kevin Linford Stewart,Liverpool,93,0.036144295212569004
Darron Gibson,Everton,81,0.035935886141283735
Gökhan İnler,Leicester City,33,0.035807229354254635
Gonzalo Escalante,Eibar,39,0.03553334024292184
Emre Can,Liverpool,130,0.0352566815320445
