player_name,team_name,passes,pass_danger
Danilo Teodoro Soares,Ingolstadt,36,0.059640717488254565
Julian Korb,Borussia Mönchengladbach,759,0.05949975221272024
İlkay Gündoğan,Borussia Dortmund,2007,0.05923218208526314
Emiliano Adrián Insúa Zapata,VfB Stuttgart,1678,0.059214760115728106
Theodor Gebre Selassie,Werder Bremen,1419,0.059096255880056285
Tohouri Zahoui Constant Djakpa,Eintracht Frankfurt,413,0.058816906663517465
Lars Bender,Bayer Leverkusen,545,0.058770512482388855
Gaëtan Bussmann,FSV Mainz 05,613,0.058769955369337795
Joo-Ho Park,FSV Mainz 05,48,0.058567512729605635
Christian Gentner,VfB Stuttgart,1354,0.05846085101992832
Fabian Holland,Darmstadt 98,451,0.05838773844505042
Wendell Nascimento Borges,Bayer Leverkusen,1584,0.05810875231824866
Pavel Kadeřábek,Hoffenheim,1045,0.05794410275390372
Jeremy Toljan,Hoffenheim,703,0.057928170624697205
Tobias Levels,Ingolstadt,928,0.05782359140895968
Sebastian Rode,Bayern Munich,311,0.05779021657091556
Marvin Plattenhardt,Hertha Berlin,1774,0.05778682260990561
Markus Feulner,Augsburg,441,0.05767868333976271
Ja-Cheol Koo,Augsburg,832,0.05736445375360973
Sebastian Boenisch,Bayer Leverkusen,383,0.0573159625917171
Jonas Hector,FC Köln,1853,0.05711880156232659
Dennis Aogo,Schalke 04,1224,0.05708121817954275
Erik Durm,Borussia Dortmund,527,0.057060623824067666
Philipp Lahm,Bayern Munich,2127,0.05701525827434089
Júnior Enrique Díaz Campbell,Darmstadt 98,275,0.05681682202137849
Hiroki Sakai,Hannover 96,1300,0.056804254369274755
Christian Träsch,Wolfsburg,1729,0.05676959843866016
Florian Klein,VfB Stuttgart,670,0.056701420288709246
Sebastian Rudy,Hoffenheim,964,0.05668961894992274
Arturo Erasmo Vidal Pardo,Bayern Munich,2027,0.05667837090186876
Charlison Benschop,Hannover 96,74,0.05619742112008478
Oscar Wendt,Borussia Mönchengladbach,1740,0.056182112429811686
Christoph Moritz,FSV Mainz 05,118,0.056173955009552544
Joo-Ho Park,Borussia Dortmund,260,0.05616991628759409
Almog Cohen,Ingolstadt,275,0.05615907101684713
Fynn Arkenberg,Hannover 96,59,0.05600982140752639
Sascha Riether,Schalke 04,813,0.05590560852521684
Matthias Ginter,Borussia Dortmund,1336,0.055729054451112515
Santiago García,Werder Bremen,1304,0.05569536709547378
Bastian Oczipka,Eintracht Frankfurt,1656,0.05565666146910948
Peter Pekarík,Hertha Berlin,611,0.05557615589823038
Florian Grillitsch,Werder Bremen,913,0.05551570350190905
Manuel Schmiedebach,Hannover 96,1000,0.055334189939352185
Ahmet Metin Arslan,Hamburger SV,1,0.05532864286158244
Philip Heise,VfB Stuttgart,90,0.055303557006202944
Florian Jungwirth,Darmstadt 98,492,0.054807472804003075
Juan Bernat Velasco,Bayern Munich,948,0.05478394251526926
Paul Seguin,Wolfsburg,76,0.054734390981945595
Tin Jedvaj,Bayer Leverkusen,470,0.05471720107383083
Yanni Regäsel,Eintracht Frankfurt,404,0.054528661885950014
Dennis Diekmeier,Hamburger SV,669,0.05444144287929142
Lewis Harry Holtby,Hamburger SV,1795,0.05435452821925052
Christoph Kramer,Bayer Leverkusen,1558,0.05432505067722864
Charles Mariano Aránguiz Sandoval,Bayer Leverkusen,224,0.05378135819903881
Bas Dost,Wolfsburg,398,0.05375598837172546
Philipp Max,Augsburg,1031,0.05360811116771664
Sead Kolašinac,Schalke 04,990,0.053494665761011764
Clemens Fritz,Werder Bremen,1035,0.053176787760286594
Lukas Fröde,Werder Bremen,50,0.05315097591505531
György Garics,Darmstadt 98,627,0.05299169893373667
Robert Bauer,Ingolstadt,724,0.05281276639500286
Alexander Meier,Eintracht Frankfurt,483,0.0526820322441884
Márcio Rafael Ferreira de Souza,Bayern Munich,1920,0.05266732833467063
Florian Niederlechner,FSV Mainz 05,37,0.05252286844905039
Johannes Geis,Schalke 04,1701,0.052453395953609414
Konstantinos Stafylidis,Augsburg,381,0.0523238351438181
Ricardo Iván Rodríguez Araya,Wolfsburg,1563,0.05202823999695947
Daniel Baier,Augsburg,1511,0.05157413855890101
Łukasz Piszczek,Borussia Dortmund,1281,0.051423150679505786
Maximilian Arnold,Wolfsburg,1252,0.05136602269133054
Paul Verhaegh,Augsburg,1325,0.05113296959401211
Vladlen Yurchenko,Bayer Leverkusen,156,0.05094753382186899
Makoto Hasebe,Eintracht Frankfurt,1412,0.05087467449025994
Gotoku Sakai,Hamburger SV,1031,0.05076069101583065
Danny Latza,FSV Mainz 05,1189,0.0500365408327984
Xabier Alonso Olano,Bayern Munich,2351,0.04976807807783856
Mahmoud Dahoud,Borussia Mönchengladbach,1279,0.04966959563054855
Aaron Hunt,Wolfsburg,65,0.049539875014275495
Mart Ristl,VfB Stuttgart,28,0.049399125637368035
Konstantin Engel,Ingolstadt,87,0.04895609319089415
Tolga Ciğerci,Hertha Berlin,664,0.048907509293996315
Nuri Şahin,Borussia Dortmund,509,0.04889636550997058
Stefan Wannenwetsch,Ingolstadt,9,0.04888384845653346
Marcel  Hilßner,Werder Bremen,12,0.04877953009443916
Matthias Ostrzolek,Hamburger SV,1634,0.04830593209668762
Marlon Frey,Bayer Leverkusen,97,0.048080985912488425
Luca-Milan Zander,Werder Bremen,35,0.04760180460685417
Pierre-Emile Højbjerg,Schalke 04,783,0.04750013918824917
Giulio Donati,FSV Mainz 05,490,0.047224645020549016
Felix Kroos,Werder Bremen,101,0.04720636272428496
Slobodan Medojević,Eintracht Frankfurt,252,0.047105536185642644
Paweł Olkowski,FC Köln,545,0.04707050325035451
Leon Goretzka,Schalke 04,952,0.04673011726331852
Suat Serdar,FSV Mainz 05,82,0.046648901164958616
Julian Weigl,Borussia Dortmund,2277,0.04658721982571108
Eugen Polanski,Hoffenheim,899,0.04626188234606302
Maximilian Mittelstädt,Hertha Berlin,73,0.046002873845079006
Pierre Bengtsson,FSV Mainz 05,714,0.045613799322401054
Kevin Vogt,FC Köln,861,0.045285164700524516
Oliver Sorg,Hannover 96,747,0.04480084921213265
Daniel Tawiah Opare,Augsburg,138,0.04451931735744463
Marcelo Alfonso Díaz Rojas,Hamburger SV,377,0.04428171106022437
Ceyhun Gülselam,Hannover 96,423,0.043298114756057805
Fabian Frei,FSV Mainz 05,441,0.04324496892301033
David Olatukunbo Alaba,Bayern Munich,2536,0.042992683390275344
Dominik Kohr,Augsburg,1124,0.042730001946023624
Mustafa Batuhan Altıntaş,Hamburger SV,6,0.04268339209753249
Josuha Guilavogui,Wolfsburg,1449,0.04260868449983684
Pirmin Schwegler,Hoffenheim,743,0.04259078125963301
Philipp Bargfrede,Werder Bremen,511,0.04245763148508058
Luca Caldirola,Darmstadt 98,685,0.04233531207244029
Jin-Su Kim,Hoffenheim,662,0.04222944399311909
Peter Niemeyer,Darmstadt 98,703,0.04205500674969938
Albin Ekdal,Hamburger SV,591,0.04181860919809137
Matthias Zimmermann,VfB Stuttgart,79,0.04159008356605492
Takashi Inui,Eintracht Frankfurt,10,0.04151119238648398
Sereso Geoffroy Gonzaroua Dié,VfB Stuttgart,956,0.041492621384096796
Salif Sané,Hannover 96,1531,0.04102128934932477
Luiz Gustavo Dias,Wolfsburg,1087,0.0407333151404124
Andre Hoffmann,Hannover 96,312,0.0405704574295382
Jens Hegeler,Hertha Berlin,215,0.04047819036232959
Benjamin Henrichs,Bayer Leverkusen,237,0.040035197572885005
Marius Wolf,Hannover 96,16,0.0392526171489382
Carlos Armando Gruezo Arboleda,VfB Stuttgart,18,0.03912084031761351
Romain Brégerie,Ingolstadt,378,0.039039834432586684
Julian Baumgartlinger,FSV Mainz 05,1467,0.03899317681746641
Matthias Lehmann,FC Köln,1363,0.03896622500961358
